mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
516732356,1,1.0,3.0,0,6,0,0,1,0,1,1,1,1,0,10,72,fanshi
32375270,3,1.0,2.3333333333333335,0,6,0,0,0,1,1,0,1,0,0,16,41,fanshi
286514256,1,1.0,5.0,0,6,0,0,1,0,1,1,1,0,0,6,47,fanshi
41623822,1,1.0,10.0,0,6,0,0,1,0,1,1,1,1,0,5,126,fanshi
163871121,1,1.0,12.0,0,6,0,0,0,0,1,1,1,1,0,1,4,fanshi
25009935,1,1.0,3.0,0,6,0,0,0,0,1,0,1,1,0,96,161,fanshi
1086231417,1,1.0,3.0,0,6,0,0,0,0,0,0,1,0,0,8,44,fanshi
399828683,1,1.0,8.0,0,6,0,0,1,0,0,1,0,1,0,4,187,fanshi
475496444,0,1.0,0.0,1,6,0,0,1,1,1,1,0,1,0,30,52,fanshi
38114547,2,1.0,2.0,0,6,0,0,1,0,1,0,1,1,0,11,148,fanshi
245144367,2,1.0,3.5,0,5,0,0,0,0,0,0,0,1,0,0,3,fanshi
176530079,1,1.0,2.0,0,6,0,0,1,0,1,1,1,1,0,0,19,fanshi
1947693775,1,1.0,2.0,0,6,0,0,0,0,1,0,0,0,1,226,1264,fanshi
62381,1,1.0,6.0,0,6,0,0,1,0,1,0,0,1,0,12,55,fanshi
8826109,1,1.0,10.0,0,6,0,0,1,0,1,0,1,1,0,3,62,fanshi
514259837,4,1.0,2.75,0,6,0,0,0,0,0,0,0,0,0,0,1,fanshi
288979316,4,1.0,2.5,0,6,0,0,0,0,1,0,1,0,0,0,4,fanshi
433854345,0,1.0,0.0,1,5,0,0,0,0,0,0,0,0,0,3,2,fanshi
3354807,1,1.0,2.0,0,6,0,0,0,0,1,0,0,1,0,62,37,fanshi
4765442,1,1.0,7.0,0,6,0,0,1,0,1,1,1,1,0,2,10,fanshi
84385420,1,1.0,2.0,0,6,0,0,1,0,0,1,1,1,0,0,50,fanshi
90685260,6,1.0,5.666666666666667,0,6,0,0,1,0,1,0,1,1,0,0,12,fanshi
1871459489,1,1.0,6.0,0,5,0,0,1,0,0,0,1,0,0,1,20,fanshi
27030379,5,1.0,8.0,0,6,0,0,0,0,1,0,1,0,0,0,15,fanshi
523100759,1,1.0,2.0,0,6,0,0,0,0,0,0,1,1,0,13,51,fanshi
7644696,1,1.0,12.0,0,6,0,0,0,0,0,0,0,0,0,0,3,fanshi
485691,2,1.0,7.5,0,6,0,0,0,0,1,0,1,1,0,2,51,fanshi
9379874,2,1.0,16.0,0,6,0,0,1,0,1,1,1,1,0,1,56,fanshi
272178,2,1.0,1.5,0,6,0,0,0,0,0,0,0,1,0,0,17,fanshi
9170260,3,1.0,8.666666666666666,0,6,0,1,1,0,1,1,1,1,0,1,24,fanshi
38518486,3,0.6666666666666666,3.0,0,6,0,1,1,0,1,1,1,1,0,60,34,fanshi
442160066,1,1.0,2.0,0,6,0,0,1,0,1,1,1,0,0,2,9,fanshi
501549784,2,1.0,8.5,0,6,0,0,0,0,0,0,1,1,0,0,16,fanshi
164971268,1,1.0,7.0,0,6,0,0,1,0,1,0,0,0,0,0,30,fanshi
400724183,15,1.0,6.866666666666666,0,6,0,0,1,0,1,0,1,1,0,777,78,fanshi
670742,1,1.0,6.0,0,6,0,0,1,0,1,1,1,1,0,91,223,fanshi
